"행정구역별",2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021
"안성시",10022,,29479,,14808,14671,10084,4.6,29953,9.6,14978,14975,9871,4.7,29243,7.3,14522,14721,9708,5.1,28266,5.6,14114,14152,9538,5.9,26985,6.6,13350,13634,8578,-,22766,-,11522,11244,8634,3.0,21252,4.3,10733,10519,8603,3.4,21152,4.1,10484,10668,8559,3.9,20147,4.9,10017,10129,8518,4.5,19882,5.2,9960,9923,7943,19321,9817,9504,9352,4.9,20913,5.6,10421,10492
"김포시",6271,,19351,,9639,9712,6085,3.7,19280,7.7,9565,9715,5844,4.0,17836,7.9,8829,9007,5620,4.0,16790,5.5,8338,8452,5521,4.2,15542,5.4,7748,7794,5488,-,15355,-,7607,7748,5346,3.3,14724,4.9,7180,7544,4914,4.0,13683,5.9,6599,7083,4993,5.3,13915,6.9,6784,7130,5013,5.3,13779,7.7,6800,6979,4980,12830,6466,6364,5325,5.8,14178,6.9,6978,7200
"화성시",12606,,36946,,18585,18361,13851,4.7,39443,11.7,19797,19646,14464,5.6,41869,7.5,20773,21095,13983,6.0,39518,6.7,19321,20197,13958,6.1,39168,6.9,19295,19873,12264,-,32763,-,16449,16314,12326,3.2,31589,4.2,16224,15365,12484,3.1,32073,4.4,16532,15540,12182,3.5,30404,4.5,15525,14879,11726,3.8,29567,4.7,14916,14651,10395,26340,13344,12996,9904,3.5,24132,3.5,12311,11821
"광주시",4277,,13952,,7009,6943,3957,10.0,11482,11.7,5671,5810,3978,9.2,11740,8.9,5913,5828,3790,9.8,11245,7.5,5639,5606,3786,10.2,11297,7.0,5620,5677,4379,-,12862,-,6487,6375,4104,4.6,11479,5.5,5585,5894,3850,4.9,11064,6.1,5389,5675,3720,5.4,10508,6.6,5053,5455,3520,5.3,9406,5.7,4453,4953,3928,10358,5260,5098,3283,5.9,6881,7.9,3413,3467
"양주시",4846,,15429,,7804,7625,4924,6.8,15833,13.1,7905,7929,4689,7.3,14579,6.3,7454,7125,4487,6.5,13889,5.9,7118,6770,4372,7.2,13437,6.8,6997,6440,4318,-,12569,-,6397,6172,4017,4.9,11098,6.9,5574,5523,3906,4.7,10847,6.6,5366,5481,3798,5.4,10121,7.2,5005,5116,3620,6.3,9722,7.3,4824,4898,3735,9507,4819,4688,3403,4.6,9162,5.6,4531,4631
"포천시",7079,,20817,,10622,10195,7217,5.4,20714,9.3,10391,10323,7022,6.4,20303,9.9,10381,9921,6927,6.6,19798,7.1,10021,9777,6735,7.0,19009,7.8,9589,9421,6779,-,17712,-,8964,8748,6103,3.5,14788,4.6,7372,7416,6049,3.5,14310,4.0,7366,6944,5951,2.7,14352,3.9,7355,6997,5916,5.2,13836,5.5,6773,7063,6035,14270,7242,7028,5645,3.5,14012,4.9,6749,7263
"여주시",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7241,-,18347,-,9172,9175,7481,6.0,20003,8.3,9816,10187,7325,6.4,19984,9.0,9951,10033,7114,6.6,18690,8.9,9365,9326,6676,7.0,16875,8.6,8527,8348,6878,16472,8381,8091,6403,3.4,15598,4.8,7745,7853
"여주군",8155,,23422,,11646,11776,8142,4.1,22724,7.8,11141,11583,8164,4.8,21845,10.2,10817,11028,8011,4.9,21805,7.3,10865,10940,7596,4.3,20019,6.1,9802,10217,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"연천군",4175,,11317,,5697,5620,4025,5.3,10308,11.8,5400,4908,3958,5.7,10096,6.2,5292,4805,3798,5.3,9497,4.7,4948,4549,3645,5.8,9000,5.3,4713,4286,3557,-,8905,-,4460,4445,3438,4.5,7668,5.2,3848,3820,3377,4.2,7731,4.6,3791,3940,3241,4.3,7415,4.7,3654,3761,3142,4.5,7125,4.9,3562,3563,3079,6989,3543,3446,2926,3.3,6565,4.2,3393,3172
"가평군",4653,,12563,,6215,6348,4449,4.7,11922,7.6,5883,6039,4497,5.2,11940,5.6,5874,6066,4492,4.0,11624,3.7,5755,5869,4450,5.0,11415,4.3,5722,5693,4199,-,10365,-,5182,5183,3659,3.8,9701,5.9,4935,4767,3605,4.0,9655,6.4,4887,4768,3362,4.5,8936,6.9,4539,4397,3192,5.0,8261,6.8,4137,4124,3751,8481,4390,4091,3537,3.4,7774,5.3,4034,3740
"양평군",8443,,23241,,11536,11705,8398,3.6,23954,6.5,11786,12168,8517,5.2,23195,9.2,11405,11790,8430,5.1,22876,6.8,11388,11488,8326,5.3,22227,7.4,10926,11301,7615,-,19026,-,9401,9625,7226,3.8,17595,5.8,9098,8496,7118,4.1,17314,6.2,8891,8423,6841,4.1,16488,7.6,8207,8281,6483,4.8,15185,7.9,7502,7683,6149,14587,7286,7301,6126,2.6,12770,3.9,6277,6494
"강원도",72472,,191922,,95745,96177,71687,1.2,183273,2.2,91694,91579,71603,1.3,180144,2.2,90003,90141,71203,1.4,177227,1.6,87886,89341,69887,1.5,172026,1.6,85297,86729,73082,-,175567,-,87715,87852,72624,1.0,171363,1.4,85280,86083,68750,1.2,160871,1.4,79703,81168,67809,1.2,154098,1.4,76159,77939,66659,1.3,148545,1.6,73626,74919,67436,151326,76507,74819,68300,1.3,150005,1.5,75051,74955
"춘천시",6638,,18713,,9283,9430,6150,5.4,16323,9.6,7906,8417,5882,6.1,15671,8.7,7562,8109,5878,5.7,15272,6.7,7515,7757,5848,6.1,15020,6.7,7423,7597,6604,-,16902,-,8370,8532,5933,3.3,14470,4.3,7442,7028,5295,3.6,13110,4.9,6485,6625,5197,3.8,12513,5.2,6215,6298,5352,4.0,13017,5.4,6493,6524,6702,16143,8141,8002,6555,3.6,15580,4.6,7654,7927
"원주시",8424,,23952,,11938,12014,8904,3.6,24687,6.8,12451,12236,8727,3.8,23270,6.5,11807,11463,8655,3.9,23065,5.0,11295,11770,8515,4.5,22234,4.8,10857,11377,8606,-,22175,-,11064,11111,8322,2.3,20465,3.6,10074,10391,7810,2.9,19788,4.1,9812,9976,7625,3.0,18540,4.0,9334,9205,7383,3.3,17658,4.9,8952,8707,8935,21336,10697,10639,9513,4.5,21070,4.5,10645,10425
"강릉시",7405,,19735,,9888,9847,7028,4.1,17947,7.3,9004,8943,7379,5.2,18723,8.4,9161,9561,7354,5.4,18126,6.1,8791,9335,7147,5.5,17416,6.1,8401,9015,7460,-,18036,-,8976,9060,7106,3.9,17192,5.5,8248,8944,6217,4.4,14407,5.5,7069,7338,6012,4.5,13464,5.6,6569,6894,5704,5.6,12606,6.7,6284,6323,7046,15662,7924,7738,7208,3.8,16388,5.0,8432,7956
"동해시",2204,,5756,,2859,2897,2252,4.6,5771,9.3,2722,3049,2353,5.1,5877,9.7,2802,3075,2420,4.6,5908,6.4,2926,2982,2317,5.1,5634,7.4,2785,2849,2463,-,5865,-,2913,2952,2601,5.2,6159,6.0,3072,3086,2414,5.1,5616,5.3,2813,2803,2238,5.3,5029,6.0,2458,2571,2243,5.8,4897,6.5,2415,2483,2155,4805,2423,2382,1871,5.9,3914,7.7,1947,1967
"태백시",630,,1651,,848,803,658,6.2,1582,18.1,758,824,620,5.2,1503,9.3,740,763,569,7.4,1323,7.3,648,676,512,6.3,1189,8.4,585,604,665,-,1575,-,792,783,685,5.8,1612,4.8,787,825,658,6.6,1489,6.8,758,731,648,6.3,1463,7.0,752,711,637,6.2,1456,6.6,767,689,679,1479,761,718,663,8.6,1466,10.7,742,724
"속초시",915,,2533,,1256,1277,921,4.6,2570,13.3,1200,1370,992,5.6,2777,13.7,1298,1478,943,9.3,2665,11.6,1239,1426,992,10.9,2910,11.3,1412,1498,1072,-,2730,-,1370,1360,1049,4.1,2829,8.3,1451,1378,1037,5.1,2624,8.1,1273,1351,1015,5.5,2549,8.6,1274,1275,1027,6.2,2492,8.1,1262,1231,1027,2461,1232,1229,1111,8.5,2577,8.6,1291,1287
"삼척시",4580,,10623,,5183,5440,4759,6.2,10214,6.5,5014,5200,4624,6.4,9838,10.4,4828,5011,4621,8.5,9763,8.9,4735,5029,4549,8.6,9640,9.2,4732,4908,4606,-,9973,-,4875,5098,4752,4.6,9891,5.8,4604,5286,4461,5.1,9322,6.3,4263,5058,4286,5.4,8540,6.7,3899,4641,4427,4.5,8779,6.1,4031,4748,3974,8262,4048,4214,3993,5.1,7727,6.1,3797,3930
"홍천군",7323,,18979,,9358,9621,7045,3.9,17791,8.2,9075,8716,7107,3.3,17415,5.4,8921,8494,7108,4.0,17334,4.0,8795,8539,7074,4.2,17004,3.8,8457,8546,7423,-,17523,-,8763,8760,7441,3.5,17748,5.0,8900,8848,7139,3.4,17000,4.2,8361,8639,7180,3.4,16500,4.3,7979,8521,6829,4.3,15274,5.3,7330,7944,6788,15034,7611,7423,7186,3.8,15800,6.2,7936,7865
"횡성군",5669,,14889,,7452,7437,5359,4.3,13668,7.4,7052,6617,5320,4.2,13609,10.5,6855,6754,5242,3.4,13440,4.5,6677,6763,5084,3.7,12924,4.2,6426,6497,5547,-,13280,-,6671,6609,5952,3.3,13929,6.0,7122,6806,5719,4.1,12962,5.9,6556,6406,5696,4.2,12675,5.8,6344,6331,5676,4.1,12472,5.6,6205,6267,4879,10926,5585,5341,5550,4.9,11765,5.4,5930,5835
"영월군",3728,,8929,,4472,4457,3728,5.2,8527,12.7,4363,4164,3748,4.4,8544,6.9,4428,4116,3672,4.5,8144,5.4,4081,4062,3675,5.6,8054,5.7,4064,3990,3679,-,8091,-,4075,4016,3757,5.6,8093,6.1,3938,4155,3950,5.6,8217,5.6,3990,4227,4070,4.4,8156,4.8,3929,4227,3889,4.1,7743,4.7,3681,4062,3047,6160,3132,3028,3454,7.3,6820,7.0,3240,3579
"평창군",4730,,12176,,6119,6057,4591,3.4,11800,4.7,5977,5822,4746,4.4,11917,7.9,6039,5878,4805,5.8,11803,7.3,5952,5851,4749,5.7,11680,6.4,5856,5825,4448,-,10438,-,5251,5187,4244,3.5,10644,5.2,5198,5446,4310,5.6,10276,4.3,5090,5186,4414,5.7,10002,5.3,4989,5013,4496,5.2,9770,5.6,4877,4893,3915,8452,4330,4122,3849,7.2,8818,6.1,4528,4289
"정선군",3283,,8268,,4224,4044,3432,5.7,9020,10.9,4639,4381,3490,7.3,9198,8.9,4770,4428,3422,6.7,8634,7.8,4398,4236,3320,7.3,8358,8.1,4239,4119,3398,-,7706,-,3950,3756,3243,5.2,6842,7.3,3521,3321,3014,5.4,6798,7.8,3499,3300,2904,6.7,6395,8.5,3279,3116,2844,6.2,6041,7.7,3054,2987,2688,5545,2907,2638,2149,6.0,4293,6.4,2186,2107
"철원군",4363,,12476,,6234,6242,4098,2.5,11168,4.7,5490,5678,3897,2.5,10456,8.2,5186,5271,3938,3.0,10596,4.1,5293,5303,3911,2.6,10010,3.7,4981,5029,4186,-,10786,-,5426,5360,4637,4.7,11426,3.7,5805,5621,4403,5.5,10947,4.6,5558,5389,4276,6.1,10245,5.2,5101,5143,4125,7.0,10149,6.9,5092,5057,3806,9260,4689,4571,3615,5.3,8552,6.3,4249,4304
"화천군",2121,,5489,,2714,2775,2052,7.2,4850,13.2,2517,2334,1924,7.1,4633,11.8,2330,2303,1950,7.9,4740,7.2,2437,2303,1929,7.9,4604,8.1,2348,2256,2200,-,5156,-,2563,2593,2182,5.6,5244,6.5,2637,2606,1963,4.7,4620,6.0,2322,2297,1840,4.6,4302,6.8,2144,2158,1944,7.5,3989,7.4,1987,2002,1840,3955,1999,1956,1798,7.2,3714,8.9,1804,1909
"양구군",2186,,5978,,2993,2985,2101,4.4,5566,4.0,2822,2743,2000,3.9,5213,7.8,2564,2649,1993,5.1,5186,6.0,2574,2612,1952,4.9,5038,5.6,2497,2542,2169,-,5358,-,2714,2644,2242,5.9,5064,6.1,2675,2389,2113,6.5,4578,6.1,2447,2131,2157,7.3,4524,6.6,2392,2131,2131,7.2,4603,7.1,2507,2096,2280,5088,2605,2483,2151,6.1,4867,7.8,2462,2406
"인제군",2885,,7653,,3908,3745,3189,6.7,7994,9.9,4035,3959,3384,6.5,8191,8.9,4170,4020,3268,5.9,7916,6.7,4009,3907,3086,6.9,7328,8.1,3791,3537,3226,-,7651,-,3872,3779,3025,4.0,7135,5.1,3606,3529,2858,4.4,6684,5.1,3343,3341,2917,5.0,7137,5.9,3609,3528,2775,6.0,6435,6.7,3168,3267,2817,6166,3182,2984,2839,5.6,6114,7.0,3129,2985
"고성군",2341,,6281,,3135,3146,2346,3.0,5749,7.4,2716,3033,2349,3.2,5689,7.3,2765,2924,2311,4.7,5627,6.2,2685,2941,2244,4.7,5365,6.8,2620,2745,2334,-,5494,-,2727,2767,2332,4.2,5195,4.3,2626,2569,2457,4.9,5477,5.8,2731,2746,2471,4.8,5307,6.1,2631,2676,2511,5.5,5280,6.1,2618,2662,2125,4707,2332,2375,2101,5.5,4722,7.0,2247,2475
"양양군",3047,,7841,,3881,3960,3072,4.1,8046,7.1,3952,4093,3058,7.3,7619,6.7,3777,3842,3054,8.0,7686,7.4,3837,3849,2983,9.1,7619,8.1,3823,3796,2996,-,6828,-,3343,3485,3122,6.2,7428,6.6,3574,3854,2934,6.9,6956,6.5,3332,3624,2864,9.0,6761,7.9,3261,3500,2666,8.8,5885,8.2,2904,2981,2733,5885,2909,2976,2695,5.6,5818,6.3,2832,2986
"충청북도",79963,,211522,,105235,106287,80185,1.4,207174,2.6,102838,104337,79024,1.4,202735,2.8,99667,103068,78717,1.5,197410,1.8,97460,99950,76436,1.7,187752,2.0,92687,95065,74611,-,178248,-,89330,88918,74292,1.2,180565,1.5,89664,90901,72811,1.3,173436,1.7,86330,87106,70874,1.3,164387,1.7,82449,81938,70735,1.5,162083,1.9,81825,80258,66425,147904,74817,73087,70177,1.6,151793,1.7,76619,75174
"충주시",11110,,29655,,14773,14882,11207,4.6,29054,9.2,14257,14797,11079,4.5,28047,7.0,13686,14361,10826,4.8,27143,5.3,13107,14036,10773,5.3,26697,5.5,12873,13824,10742,-,26169,-,13136,13033,10386,3.0,25525,4.4,12733,12792,10138,3.7,23700,4.3,11897,11803,9670,3.6,22408,4.6,11523,10885,9678,3.9,22397,4.7,11595,10803,8933,20202,10236,9966,9913,5.3,20703,5.4,10140,10563
"제천시",7291,,18733,,9416,9317,7167,3.8,17449,6.7,8715,8734,6876,3.9,16985,8.6,8312,8673,7046,4.5,17049,5.3,8291,8759,7553,5.9,17876,6.9,8714,9162,7331,-,17353,-,8723,8630,7890,3.5,17789,4.9,8938,8851,7784,3.5,17331,4.5,8783,8548,7456,3.9,16005,4.2,8169,7836,7436,4.3,15577,4.6,7996,7581,6383,14051,7116,6935,6053,5.2,12695,5.0,6470,6225
"청주시",6405,,20279,,10276,10003,7318,4.3,22525,10.4,11545,10980,6854,5.1,20726,9.9,10664,10062,7320,6.7,21796,7.1,11456,10339,6861,8.7,20346,8.8,10645,9701,16480,-,42574,-,21560,21014,16740,3.0,45264,3.3,22602,22662,16719,3.3,44290,4.0,22357,21934,16374,3.2,41421,3.8,20768,20653,16625,3.7,41172,5.1,20938,20234,15977,38113,19231,18882,17017,3.4,40044,3.8,20305,19738
"청원군",11834,,32830,,16384,16446,11681,5.6,32106,9.0,15848,16259,11422,4.6,31400,8.7,15355,16044,11278,5.0,29771,5.6,14663,15108,9589,5.8,24611,6.2,12254,12357,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"보은군",5533,,13421,,6520,6901,5549,4.0,12898,7.5,6160,6738,5585,3.8,12877,7.6,6064,6813,5617,4.5,12721,5.5,6108,6614,5530,4.7,12178,6.1,5765,6413,5105,-,11492,-,5657,5835,4632,3.4,10773,6.9,5298,5475,4543,4.0,10499,6.5,5169,5330,4439,3.5,10145,6.7,5064,5081,4479,4.5,10012,6.6,4949,5063,4099,8762,4387,4375,4280,4.6,9428,4.6,4538,4890
"옥천군",6829,,17300,,8526,8774,6694,3.0,17126,8.4,8404,8723,6370,4.1,16179,11.8,7895,8284,6194,4.2,15274,7.4,7569,7706,6192,4.5,15147,6.5,7554,7593,5936,-,13608,-,6750,6858,6110,3.7,14459,5.2,6909,7550,5987,4.0,13614,5.0,6616,6997,5696,3.4,12915,5.2,6279,6636,5426,3.9,12162,4.5,5983,6179,5267,11283,5694,5589,5145,5.0,10813,6.5,5520,5293
"영동군",7214,,18342,,8946,9396,7313,3.4,18049,5.6,8732,9316,7330,3.2,17789,7.9,8544,9245,7326,3.6,17443,4.9,8470,8972,7238,3.7,16802,5.0,8253,8549,6974,-,15806,-,7734,8072,6860,2.7,15429,3.9,7289,8140,6684,3.0,14716,4.0,6859,7857,6589,2.9,14155,3.4,6783,7371,6609,3.3,13954,4.2,6617,7337,5958,12685,6388,6297,6501,5.6,12786,7.2,6492,6294
"진천군",5270,,14069,,7006,7063,5031,3.1,12749,8.3,6386,6363,5116,4.0,13043,9.5,6537,6506,4909,4.5,12115,5.9,6003,6113,4923,6.5,11753,6.9,5738,6015,4513,-,10909,-,5473,5436,4925,5.0,11929,6.6,5941,5988,4998,4.2,12242,6.0,5965,6277,4832,5.1,11200,7.1,5524,5675,4749,5.0,11346,6.9,5733,5613,3592,7998,4044,3954,4387,4.4,9499,4.5,4814,4685
"괴산군",6034,,14642,,7217,7425,6174,4.6,14829,7.9,7389,7440,6271,5.2,15009,8.5,7331,7678,6201,6.7,14272,6.9,6991,7281,6120,4.0,13594,4.7,6637,6958,5644,-,12417,-,6191,6226,5330,4.6,12243,4.8,6173,6070,5094,6.1,11649,7.2,5839,5811,5048,6.1,11407,6.7,5734,5673,5227,5.5,11429,6.1,5728,5701,5187,10706,5466,5240,5724,4.9,11358,5.3,5942,5416
"음성군",7261,,19371,,9828,9543,7055,3.2,17830,5.5,9213,8617,7185,4.0,18494,7.8,9292,9202,7255,4.0,18307,4.9,9165,9141,7191,4.9,18149,6.8,9119,9030,6780,-,16469,-,8381,8088,6614,2.6,16733,4.3,8573,8160,6357,5.4,15649,5.8,7978,7670,6363,5.8,15507,6.1,7984,7524,6271,6.9,15278,7.4,7820,7458,6318,14291,7301,6990,6626,3.9,14797,4.8,7433,7364
"단양군",3482,,8173,,4020,4153,3354,6.8,8207,8.3,3948,4259,3333,6.7,8035,13.0,3866,4170,3213,6.6,7506,8.0,3583,3923,3037,4.6,6923,4.3,3303,3620,3471,-,7434,-,3710,3724,3198,8.3,6572,7.0,3377,3194,2978,3.8,6199,6.1,3184,3015,2951,5.1,5899,5.5,3051,2848,2842,5.2,5560,5.3,2895,2665,3227,6424,3246,3178,3161,5.7,6396,6.0,3204,3192
"증평군",1700,,4707,,2323,2384,1641,5.9,4352,9.4,2241,2112,1603,6.2,4152,10.0,2121,2031,1532,5.4,4012,6.2,2054,1958,1428,4.9,3677,5.9,1832,1845,1635,-,4017,-,2015,2002,1608,3.8,3849,4.7,1831,2018,1528,8.5,3548,7.1,1683,1865,1456,8.5,3324,6.8,1570,1754,1392,8.7,3196,6.8,1571,1625,1484,3389,1708,1681,1370,7.6,3274,8.7,1760,1514
"충청남도",151424,,394324,,193957,200367,150207,1.1,378094,1.8,186365,191729,146876,1.3,367944,1.9,180014,187930,144033,1.3,356158,1.4,172802,183356,135335,1.4,328993,1.4,158926,170067,132008,-,308455,-,152354,156101,128275,0.9,296801,1.1,145866,150935,125886,1.0,288800,1.2,141639,147161,123480,1.1,276426,1.2,135457,140969,119903,1.1,263124,1.3,129396,133728,122142,266509,132363,134146,120324,1.2,252078,1.4,124255,127824
"천안시",12406,,36774,,18422,18352,12515,4.9,34912,7.2,17403,17508,11978,5.1,33207,6.7,16456,16751,12218,4.8,33803,5.5,16752,17051,11906,5.4,32240,5.6,15975,16265,11651,-,31268,-,15759,15509,11861,4.0,29257,4.1,15035,14222,12126,4.1,29933,4.0,15092,14841,11477,4.8,27799,4.8,13942,13856,11300,4.9,27424,4.9,13821,13603,11111,27245,13657,13588,9721,4.4,22876,4.8,11333,11544
"공주시",12089,,31577,,15651,15926,11943,4.1,31068,6.3,15671,15397,11740,6.5,30457,8.0,15085,15372,11611,4.4,29179,4.6,13972,15207,11394,5.2,28401,4.9,13578,14823,10151,-,24111,-,12081,12030,9770,3.9,24469,4.1,11920,12550,9740,3.5,23818,4.8,11639,12179,9554,4.0,22287,5.2,11159,11128,9441,4.2,21460,5.2,10629,10831,9281,20258,10228,10030,10267,4.7,22173,4.9,11249,10923
"보령시",9006,,22632,,11082,11550,8808,3.2,21456,4.9,10522,10934,8447,3.7,20899,5.9,9898,11001,8400,3.6,20188,4.0,9604,10584,8178,3.6,19565,4.3,9430,10135,8646,-,19791,-,9783,10008,8675,4.3,18980,4.7,9234,9747,8418,5.9,18751,6.3,9155,9597,8098,5.3,17542,6.1,8420,9122,7502,5.7,16024,6.5,7691,8333,7792,16641,8260,8381,6998,4.8,14053,6.4,6944,7108
"아산시",10499,,30019,,15026,14993,10706,5.1,30090,6.5,15164,14926,10462,7.5,28845,6.7,14554,14291,10202,7.4,27557,7.0,13532,14024,10061,7.4,26755,6.6,13104,13651,9463,-,23232,-,11675,11557,9332,3.1,21662,4.0,10767,10895,8851,3.4,21264,4.2,10685,10580,8835,3.9,20971,4.6,10343,10628,8684,3.8,20231,4.1,9986,10245,8847,19952,9997,9955,8627,6.8,17652,6.6,8625,9027
"서산시",13320,,33778,,16492,17286,13107,3.3,33007,7.2,16168,16839,13046,3.1,32801,6.3,16336,16465,12846,3.0,30619,3.5,15042,15577,12810,3.3,29958,3.3,14620,15338,12229,-,28243,-,13823,14420,11677,2.9,26822,3.0,12936,13886,10319,3.3,22925,3.3,10959,11966,9833,3.7,21375,4.0,10322,11053,9510,3.5,20173,4.1,9720,10453,11082,24141,11895,12246,11054,4.1,23163,4.4,11495,11668
